id Z VLT_WL VLT VLT_E U_CTIO_WL U_CTIO U_CTIO_E U_VIMOS_WL U_VIMOS U_VIMOS_E F435W_WL F435W F435W_E F606W_WL F606W F606W_E F775W_WL F775W F775W_E F814W_WL F814W F814W_E F850LP_WL F850LP F850LP_E F098M_WL F098M F098M_E F105W_WL F105W F105W_E F125W_WL F125W F125W_E F160W_WL F160W F160W_E Ks_ISAAC_WL Ks_ISAAC Ks_ISAAC_E Ks_HAWKI_WL Ks_HAWKI Ks_HAWKI_E 3.6_WL 3.6 3.6_E 4.5_WL 4.5 4.5_E 5.8_WL 5.8 5.8_E 8.0_WL 8.0 8.0_E U38_WL U38 U38_E J_WL J J_E Ks_WL Ks Ks_E FUV_WL FUV FUV_E NUV_WL NUV NUV_E IA427_WL IA427 IA427_E IA464_WL IA_464 IA464_E IA484_WL IA484 IA484_E IA505_WL IA505 IA505_E IA527_WL IA527 IA527_E IA574_WL IA574 IA574_E IA624_WL IA624 IA624_E IA679_WL IA679 IA679_E IA709_WL IA709 IA709_E IA738_WL IA738 IA738_E IA768_WL IA768 IA768_E IA827_WL IA827 IA827_E
513.0 0.24899999797344208 2142857142.857143 3.1111437239920364e-05 0.0 3734.0 2.340939998626709e-06 2.505440078675747e-08 3722.0 2.4033501148223875e-06 1.77886001765728e-08 4317.0 5.0701398849487305e-06 8.068790286779403e-08 5918.0 2.3193399429321286e-05 6.395749747753143e-08 7693.0 4.809450149536133e-05 1.3255900144577025e-07 8047.0 5.29276008605957e-05 8.676719665527343e-08 9055.0 6.654399871826171e-05 1.5465399622917174e-07 9851.0 -9999.0 -9999.0 10550.0 8.477799987792968e-05 7.804709672927856e-08 12486.0 0.00011622399902343749 6.57586008310318e-08 15370.0 0.0001604029998779297 7.429809868335723e-08 21605.0 0.0002365709991455078 1.3572700321674347e-07 21463.0 0.0002476470031738281 3.295670077204704e-08 35508.0 0.0001511510009765625 8.145970106124877e-08 44960.0 0.00015549099731445313 1.0033400356769562e-07 57245.0 0.00011409100341796875 3.533479869365692e-07 78840.0 0.0004918779907226562 3.941099941730499e-07 12481.0 0.0001446866 1.6044423e-07 21338.0 0.000305936707 2.89414942e-07 3706.0 2.4006984597087897e-06 2.5e-08 4253.0 7.643963066637987e-06 4e-08 4631.0 9.362570043026169e-06 4.9e-08 4843.0 9.989443725290808e-06 1.4e-08 5059.0 1.4844465775203448e-05 3e-08 5256.0 1.6818444305184814e-05 1.4e-08 5256.0 2.7706990171113242e-05 3.4e-08 5760.0 3.137274926902599e-05 1.8e-08 5760.0 4.029489274392323e-05 1.6e-08 6227.0 4.937789915311444e-05 4e-08 6778.0 5.069771654618481e-05 1.8e-08 7070.0 5.24595885298922e-05 4.5e-08 7676.0 8.075223557691509e-05 2.55e-05 2278.0 7.212592959403992e-07 8.32856148481369e-08 1543.0 2.4252363204956055e-05 1.2540313601493834e-07
514.0 0.5600000023841858 2142857142.857143 -9999.0 0.0 3734.0 2.5086399912834165e-07 2.042640000581741e-08 3722.0 2.9440000653266907e-07 9.303459897637367e-09 4317.0 8.848559856414794e-07 5.5675599724054334e-08 5918.0 6.7840499877929685e-06 4.354310035705566e-08 7693.0 2.0484899520874022e-05 1.1036299914121628e-07 8047.0 2.2909000396728515e-05 8.361449837684631e-08 9055.0 2.9526100158691404e-05 1.2791599333286285e-07 9851.0 -9999.0 -9999.0 10550.0 3.620489883422852e-05 7.823909819126129e-08 12486.0 4.568270111083984e-05 6.198149919509887e-08 15370.0 6.151279830932617e-05 7.386790215969086e-08 21605.0 8.433540344238281e-05 1.408730000257492e-07 21463.0 8.23292999267578e-05 3.3425200730562205e-08 35508.0 7.166580200195312e-05 8.494210243225098e-08 44960.0 4.950189971923828e-05 9.540600329637526e-08 57245.0 3.932020187377929e-05 3.7920099496841426e-07 78840.0 2.0311199188232422e-05 3.8421198725700375e-07 12481.0 5.41229095e-05 1.62415132e-07 21338.0 0.00010216280399999999 2.81019568e-07 3706.0 4.081843767711024e-07 2.5999999999999998e-08 4253.0 7.794846231110812e-07 4.4e-08 4631.0 1.2394463990083515e-06 6.4e-08 4843.0 2.003938578514796e-06 1.4e-08 5059.0 2.6870065619712273e-06 3.1e-08 5256.0 3.2032765730256214e-06 1.4e-08 5256.0 5.094189243379295e-06 3.4e-08 5760.0 7.815411704907205e-06 1.8e-08 5760.0 1.2528643144806977e-05 1.6e-08 6227.0 1.847842304128025e-05 5e-08 6778.0 1.9071678526473527e-05 1.8e-08 7070.0 1.9249623806691928e-05 4.5e-08 7676.0 2.861823239625662e-05 1.2787e-05 2278.0 -9999.0 -9999.0 1543.0 -9999.0 -9999.0
515.0 1.1579999923706055 2142857142.857143 -9999.0 0.0 3734.0 6.973949819803238e-08 1.8757300451397893e-08 3722.0 6.003820151090621e-08 7.981589995324611e-09 4317.0 1.178399994969368e-07 2.5114299729466437e-08 5918.0 2.9310399293899534e-07 1.8016299232840536e-08 7693.0 8.831380009651184e-07 3.920819982886314e-08 8047.0 1.2335400581359862e-06 3.2298501580953594e-08 9055.0 2.1537799835205076e-06 4.652820155024528e-08 9851.0 -9999.0 -9999.0 10550.0 2.9355199337005613e-06 6.131789833307266e-08 12486.0 4.16549015045166e-06 4.131250083446502e-08 15370.0 6.4379901885986325e-06 4.876720160245895e-08 21605.0 1.0525500297546387e-05 1.0902900248765944e-07 21463.0 1.0156900405883788e-05 5.3072601556777954e-08 35508.0 1.8720899581909178e-05 9.591539949178696e-08 44960.0 1.821380043029785e-05 8.467719703912735e-08 57245.0 1.2703200340270996e-05 3.553659915924072e-07 78840.0 1.4170299530029296e-05 3.5783100128173825e-07 12481.0 5.14241695e-06 9.437063339999999e-08 21338.0 1.3232540099999998e-05 1.65935189e-07 3706.0 -9999.0 -9999.0 4253.0 -9999.0 -9999.0 4631.0 -9999.0 -9999.0 4843.0 -9999.0 -9999.0 5059.0 -9999.0 -9999.0 5256.0 -9999.0 -9999.0 5760.0 -9999.0 -9999.0 6227.0 -9999.0 -9999.0 6778.0 -9999.0 -9999.0 7070.0 -9999.0 -9999.0 7356.0 -9999.0 -9999.0 7676.0 -9999.0 -9999.0 8243.0 -9999.0 -9999.0 2278.0 -9999.0 -9999.0 1543.0 -9999.0 -9999.0
516.0 1.909000039100647 2142857142.857143 -9999.0 0.0 3734.0 2.3992800712585446e-07 1.633940078318119e-08 3722.0 2.6200801134109497e-07 6.9996197707951066e-09 4317.0 3.169789910316467e-07 1.5683699399232863e-08 5918.0 4.3110299110412596e-07 1.2442200444638728e-08 7693.0 5.378190279006958e-07 2.095329947769642e-08 8047.0 5.327640175819397e-07 1.4136300422251224e-08 9055.0 6.457489728927612e-07 2.2927500307559967e-08 9851.0 -9999.0 -9999.0 10550.0 8.885859847068786e-07 1.4142399653792381e-08 12486.0 1.248170018196106e-06 1.3812700286507605e-08 15370.0 1.7698500156402587e-06 1.6270799562335012e-08 21605.0 1.96465003490448e-06 7.653599977493286e-08 21463.0 2.1570799350738526e-06 1.8868500366806984e-08 35508.0 3.3627800941467284e-06 5.5711898952722545e-08 44960.0 3.708679914474487e-06 6.886819750070572e-08 57245.0 3.5670700073242186e-06 2.58556991815567e-07 78840.0 1.3529200553894041e-06 2.8987300395965575e-07 12481.0 1.2886630299999998e-06 7.9838939e-08 21338.0 2.66016412e-06 1.4475648099999997e-07 3706.0 2.5996315040999994e-07 2.6999999999999997e-08 4253.0 5.088640391004255e-07 4.5e-08 4631.0 1.809756986338723e-07 7.299999999999999e-08 4843.0 4.354798039991489e-07 1.4e-08 5059.0 4.53849041994383e-07 3.3e-08 5256.0 4.3890962105872326e-07 1.4e-08 5256.0 4.6612732540187223e-07 3.6e-08 5760.0 4.548906889170637e-07 1.8e-08 5760.0 4.4853445337361693e-07 1.6e-08 6227.0 3.424784542754041e-07 5.7e-08 6778.0 5.505552536650212e-07 1.8e-08 7070.0 5.746852652752338e-07 4.5e-08 7676.0 1.1578908454563829e-07 6.900000000000001e-08 2278.0 -9999.0 -9999.0 1543.0 -9999.0 -9999.0
517.0 3.25600004196167 2142857142.857143 -9999.0 0.0 3734.0 -9999.0 -9999.0 3722.0 -9999.0 -9999.0 4317.0 4.7672900557518005e-07 6.029849871993065e-08 5918.0 1.832919955253601e-06 4.054319858551025e-08 7693.0 2.6900000572204587e-06 8.931919932365418e-08 8047.0 2.394289970397949e-06 9.281689673662186e-08 9055.0 3.135270118713379e-06 8.088040351867676e-08 9851.0 2.845679998397827e-06 8.658730238676071e-08 10550.0 -9999.0 -9999.0 12486.0 4.047450065612793e-06 5.2438799291849135e-08 15370.0 6.027170181274414e-06 6.46086037158966e-08 21605.0 8.706740379333496e-06 2.0916999876499175e-07 21463.0 7.028830051422119e-06 1.5391400456428528e-07 35508.0 1.2614199638366698e-05 1.1263299733400344e-07 44960.0 1.584879970550537e-05 8.350870013236999e-08 57245.0 1.849329948425293e-05 4.537279903888702e-07 78840.0 2.0929899215698243e-05 4.902859926223755e-07 12481.0 -9999.0 -9999.0 21338.0 -9999.0 -9999.0 3706.0 -9999.0 -9999.0 4253.0 -9999.0 -9999.0 4631.0 -9999.0 -9999.0 4843.0 -9999.0 -9999.0 5059.0 -9999.0 -9999.0 5256.0 -9999.0 -9999.0 5760.0 -9999.0 -9999.0 6227.0 -9999.0 -9999.0 6778.0 -9999.0 -9999.0 7070.0 -9999.0 -9999.0 7356.0 -9999.0 -9999.0 7676.0 -9999.0 -9999.0 8243.0 -9999.0 -9999.0 2278.0 -9999.0 -9999.0 1543.0 -9999.0 -9999.0
519.0 0.21199999749660492 2142857142.857143 7.949874266628369e-05 0.0 3734.0 -9999.0 -9999.0 3722.0 -9999.0 -9999.0 4317.0 -9999.0 -9999.0 5918.0 -9999.0 -9999.0 7693.0 -9999.0 -9999.0 8047.0 -9999.0 -9999.0 9055.0 -9999.0 -9999.0 9851.0 -9999.0 -9999.0 10550.0 -9999.0 -9999.0 12486.0 -9999.0 -9999.0 15370.0 -9999.0 -9999.0 21605.0 -9999.0 -9999.0 21463.0 -9999.0 -9999.0 35508.0 -9999.0 -9999.0 44960.0 -9999.0 -9999.0 57245.0 -9999.0 -9999.0 78840.0 -9999.0 -9999.0 12481.0 0.00018745539899999998 2.1376705200000001e-07 21338.0 0.00030122900399999996 3.75919491e-07 3706.0 -9999.0 -9999.0 4253.0 -9999.0 -9999.0 4631.0 -9999.0 -9999.0 4843.0 -9999.0 -9999.0 5059.0 -9999.0 -9999.0 5256.0 -9999.0 -9999.0 5760.0 -9999.0 -9999.0 6227.0 -9999.0 -9999.0 6778.0 -9999.0 -9999.0 7070.0 -9999.0 -9999.0 7356.0 -9999.0 -9999.0 7676.0 -9999.0 -9999.0 8243.0 -9999.0 -9999.0 2278.0 -9999.0 -9999.0 1543.0 -9999.0 -9999.0
520.0 0.382999986410141 2142857142.857143 3.159369144163373e-05 0.0 3734.0 -9999.0 -9999.0 3722.0 -9999.0 -9999.0 4317.0 -9999.0 -9999.0 5918.0 -9999.0 -9999.0 7693.0 -9999.0 -9999.0 8047.0 -9999.0 -9999.0 9055.0 -9999.0 -9999.0 9851.0 -9999.0 -9999.0 10550.0 -9999.0 -9999.0 12486.0 -9999.0 -9999.0 15370.0 -9999.0 -9999.0 21605.0 -9999.0 -9999.0 21463.0 -9999.0 -9999.0 35508.0 -9999.0 -9999.0 44960.0 -9999.0 -9999.0 57245.0 -9999.0 -9999.0 78840.0 -9999.0 -9999.0 12481.0 0.000129040894 2.3456865499999998e-07 21338.0 0.000266240112 3.5387656099999996e-07 3706.0 3.404287932221607e-06 2.5e-08 4253.0 9.655355025778993e-06 4.1e-08 4631.0 9.216217998297131e-06 5e-08 4843.0 9.271167510067501e-06 1.4e-08 5059.0 1.1827507646038716e-05 3.1e-08 5256.0 1.4674585543202794e-05 1.4e-08 5256.0 2.5980663109431506e-05 3.3e-08 5760.0 3.1193284328678295e-05 1.8e-08 5760.0 3.889205817468015e-05 1.6e-08 6227.0 4.618304655862367e-05 4e-08 6778.0 4.705013594315583e-05 1.8e-08 7070.0 5.169082201412768e-05 4.5e-08 7676.0 7.03585702221545e-05 2.2185e-05 2278.0 -9999.0 -9999.0 1543.0 -9999.0 -9999.0
521.0 2.128700017929077 2142857142.857143 -9999.0 0.0 3734.0 1.0304399766027926e-08 1.8666399642825127e-08 3722.0 1.8178900703787802e-08 5.879180040210485e-09 4317.0 3.9803799241781236e-08 1.5402499586343766e-08 5918.0 1.1262000352144241e-07 8.444380015134811e-09 7693.0 1.5370400249958037e-07 1.761710084974766e-08 8047.0 1.764789968729019e-07 1.641260087490082e-08 9055.0 1.849450021982193e-07 1.8230099231004715e-08 9851.0 -9999.0 -9999.0 10550.0 2.5677400827407834e-07 2.9004199430346487e-08 12486.0 3.283990025520325e-07 1.8712999299168586e-08 15370.0 6.833209991455078e-07 2.2827200591564178e-08 21605.0 1.1841900348663329e-06 8.36620032787323e-08 21463.0 -9999.0 -9999.0 35508.0 2.27495002746582e-06 1.5515899658203123e-07 44960.0 2.9381799697875977e-06 1.2067700177431106e-07 57245.0 3.4607300758361813e-06 4.463739991188049e-07 78840.0 4.056009769439697e-06 4.681900143623352e-07 12481.0 -9999.0 -9999.0 21338.0 -9999.0 -9999.0 3706.0 -9999.0 -9999.0 4253.0 -9999.0 -9999.0 4631.0 -9999.0 -9999.0 4843.0 -9999.0 -9999.0 5059.0 -9999.0 -9999.0 5256.0 -9999.0 -9999.0 5760.0 -9999.0 -9999.0 6227.0 -9999.0 -9999.0 6778.0 -9999.0 -9999.0 7070.0 -9999.0 -9999.0 7356.0 -9999.0 -9999.0 7676.0 -9999.0 -9999.0 8243.0 -9999.0 -9999.0 2278.0 -9999.0 -9999.0 1543.0 -9999.0 -9999.0
522.0 2.309000015258789 2142857142.857143 9120.108393559096 0.0 3734.0 1.0271099954843521e-07 1.8782200291752816e-08 3722.0 8.662659674882889e-08 6.596770137548447e-09 4317.0 1.532440036535263e-07 2.9260400682687757e-08 5918.0 2.349569946527481e-07 2.327360026538372e-08 7693.0 3.61175000667572e-07 3.882170096039772e-08 8047.0 3.7683299183845517e-07 1.8398400396108627e-08 9055.0 4.2153200507164e-07 3.592000156641006e-08 9851.0 -9999.0 -9999.0 10550.0 6.038950085639954e-07 1.785760000348091e-08 12486.0 1.14628005027771e-06 1.950559951364994e-08 15370.0 2.3150200843811033e-06 2.3672299459576606e-08 21605.0 4.450910091400146e-06 9.40691977739334e-08 21463.0 4.5584402084350586e-06 2.4399399757385254e-08 35508.0 1.1053099632263183e-05 6.134770065546035e-08 44960.0 1.5473400115966796e-05 7.890520244836807e-08 57245.0 2.2330299377441404e-05 2.926099896430969e-07 78840.0 2.0067300796508787e-05 3.114350140094757e-07 12481.0 1.7219840299999999e-06 1.1601926399999999e-07 21338.0 5.820922849999999e-06 2.09989205e-07 3706.0 -9999.0 -9999.0 4253.0 -9999.0 -9999.0 4631.0 -9999.0 -9999.0 4843.0 -9999.0 -9999.0 5059.0 -9999.0 -9999.0 5256.0 -9999.0 -9999.0 5760.0 -9999.0 -9999.0 6227.0 -9999.0 -9999.0 6778.0 -9999.0 -9999.0 7070.0 -9999.0 -9999.0 7356.0 -9999.0 -9999.0 7676.0 -9999.0 -9999.0 8243.0 -9999.0 -9999.0 2278.0 -9999.0 -9999.0 1543.0 -9999.0 -9999.0
523.0 2.319999933242798 2142857142.857143 -9999.0 0.0 3734.0 1.1795099973678588e-06 1.702990010380745e-08 3722.0 1.2806299924850462e-06 1.2501100078225135e-08 4317.0 1.9248299598693846e-06 4.253609851002693e-08 5918.0 2.7479100227355957e-06 3.208719938993454e-08 7693.0 3.085740089416504e-06 4.812220111489296e-08 8047.0 3.139630079269409e-06 3.168249875307083e-08 9055.0 3.4960300922393795e-06 6.425999850034714e-08 9851.0 -9999.0 -9999.0 10550.0 3.530179977416992e-06 3.846139833331108e-08 12486.0 4.646800041198731e-06 2.8476299718022344e-08 15370.0 6.190130233764648e-06 3.4394700080156324e-08 21605.0 7.11378002166748e-06 9.359219670295715e-08 21463.0 7.638440132141113e-06 2.617809921503067e-08 35508.0 7.152709960937499e-06 6.073470041155815e-08 44960.0 9.811329841613769e-06 9.924949705600739e-08 57245.0 1.1138500213623046e-05 3.275820016860962e-07 78840.0 7.491980075836181e-06 3.577660024166107e-07 12481.0 5.97145987e-06 1.2319104399999998e-07 21338.0 1.00440302e-05 2.23318994e-07 3706.0 1.3140875255608976e-06 2.6999999999999997e-08 4253.0 3.437652966867309e-06 4.2999999999999995e-08 4631.0 2.4115088255295047e-06 6.2e-08 4843.0 2.912267298135242e-06 1.4e-08 5059.0 2.7736449357000347e-06 3.2e-08 5256.0 2.8415281749250004e-06 1.4e-08 5256.0 3.249376893155556e-06 3.5e-08 5760.0 3.1469827230952254e-06 1.8e-08 5760.0 3.2293071508086327e-06 1.6e-08 6227.0 3.5307084784124995e-06 5.3999999999999994e-08 6778.0 3.367833995299168e-06 1.8e-08 7070.0 3.41977203839277e-06 4.5e-08 7676.0 5.201391917802948e-06 2.7179999999999996e-06 2278.0 -9999.0 -9999.0 1543.0 -9999.0 -9999.0
524.0 1.7763999700546265 2142857142.857143 -9999.0 0.0 3734.0 -9999.0 -9999.0 3722.0 -9999.0 -9999.0 4317.0 -9999.0 -9999.0 5918.0 3.504439815878868e-08 9.186170063912868e-09 7693.0 8.89865979552269e-08 2.0141899585723875e-08 8047.0 7.073120027780532e-08 9.790699928998947e-09 9055.0 1.757429987192154e-07 1.8483800813555718e-08 9851.0 -9999.0 -9999.0 10550.0 4.115110039710998e-07 1.1750799603760242e-08 12486.0 1.0359200239181517e-06 1.2763800099492073e-08 15370.0 1.8351399898529051e-06 1.5132799744606017e-08 21605.0 3.283499956130981e-06 6.628789752721786e-08 21463.0 3.321290016174316e-06 1.5572800301015375e-08 35508.0 6.243169784545898e-06 7.252120226621627e-08 44960.0 7.295289993286133e-06 7.081799954175948e-08 57245.0 7.134910106658935e-06 2.9742801189422604e-07 78840.0 4.250170230865478e-06 3.3263099193573e-07 12481.0 1.17638695e-06 7.19788745e-08 21338.0 3.83296299e-06 1.30207643e-07 3706.0 -9999.0 -9999.0 4253.0 -9999.0 -9999.0 4631.0 -9999.0 -9999.0 4843.0 -9999.0 -9999.0 5059.0 -9999.0 -9999.0 5256.0 -9999.0 -9999.0 5760.0 -9999.0 -9999.0 6227.0 -9999.0 -9999.0 6778.0 -9999.0 -9999.0 7070.0 -9999.0 -9999.0 7356.0 -9999.0 -9999.0 7676.0 -9999.0 -9999.0 8243.0 -9999.0 -9999.0 2278.0 -9999.0 -9999.0 1543.0 -9999.0 -9999.0
525.0 2.0023000240325928 2142857142.857143 -9999.0 0.0 3734.0 4.077620059251785e-08 1.9696699455380438e-08 3722.0 2.433500066399574e-08 7.377299945801496e-09 4317.0 3.792659938335418e-08 1.4268299564719199e-08 5918.0 5.7105299085378645e-08 9.001740254461765e-09 7693.0 6.372399628162384e-08 2.0491400733590125e-08 8047.0 8.143889904022216e-08 1.4401099644601345e-08 9055.0 1.6032700240612028e-07 2.1359799429774283e-08 9851.0 -9999.0 -9999.0 10550.0 -9999.0 -9999.0 12486.0 7.972609996795654e-07 2.265070006251335e-08 15370.0 1.3592499494552612e-06 2.7154499664902685e-08 21605.0 2.5148899555206296e-06 8.520860224962235e-08 21463.0 2.2744998931884766e-06 3.071320056915283e-08 35508.0 5.221459865570068e-06 1.1477000266313553e-07 44960.0 6.32328987121582e-06 1.0447300225496292e-07 57245.0 6.548510074615478e-06 3.9653599262237545e-07 78840.0 3.890559911727905e-06 4.100010097026825e-07 12481.0 1.3485079999999999e-06 9.29395333e-08 21338.0 3.2865181e-06 1.57340854e-07 3706.0 -9999.0 -9999.0 4253.0 -9999.0 -9999.0 4631.0 -9999.0 -9999.0 4843.0 -9999.0 -9999.0 5059.0 -9999.0 -9999.0 5256.0 -9999.0 -9999.0 5760.0 -9999.0 -9999.0 6227.0 -9999.0 -9999.0 6778.0 -9999.0 -9999.0 7070.0 -9999.0 -9999.0 7356.0 -9999.0 -9999.0 7676.0 -9999.0 -9999.0 8243.0 -9999.0 -9999.0 2278.0 -9999.0 -9999.0 1543.0 -9999.0 -9999.0
526.0 0.7379999756813049 2142857142.857143 3.854074496309899e-06 0.0 3734.0 3.261550068855285e-07 2.6504699140787124e-08 3722.0 3.270559906959534e-07 1.0549799539148806e-08 4317.0 5.503249764442443e-07 4.6252999454736705e-08 5918.0 2.4904799461364744e-06 3.2397501170635224e-08 7693.0 8.722840309143067e-06 7.586280256509781e-08 8047.0 1.0152400016784667e-05 3.7744600325822827e-08 9055.0 1.4060400009155273e-05 8.07574987411499e-08 9851.0 -9999.0 -9999.0 10550.0 1.815749931335449e-05 4.4144701212644574e-08 12486.0 2.3844100952148436e-05 4.147670045495033e-08 15370.0 3.2546600341796874e-05 4.8558101058006285e-08 21605.0 4.981420135498047e-05 1.1764399707317352e-07 21463.0 5.099860000610351e-05 2.449429966509342e-08 35508.0 5.638919830322266e-05 7.980780303478241e-08 44960.0 3.669580078125e-05 8.900339901447296e-08 57245.0 3.1167699813842775e-05 3.404490053653717e-07 78840.0 1.731439971923828e-05 3.8520699739456177e-07 12481.0 2.92330894e-05 1.32929996e-07 21338.0 6.44739304e-05 2.39584714e-07 3706.0 6.412764968869618e-07 2.8e-08 4253.0 7.793503837764992e-07 4.8e-08 4631.0 1.3729482192633562e-06 7.2e-08 4843.0 7.151278608075655e-07 1.4e-08 5059.0 1.4052559125656017e-06 3.5e-08 5256.0 1.3847826513245071e-06 1.4e-08 5256.0 2.657910789307493e-06 3.6e-08 5760.0 2.698779603157022e-06 1.8e-08 5760.0 4.483971599825674e-06 1.6e-08 6227.0 1.0254078568375493e-05 5.6e-08 6778.0 7.42175194543324e-06 1.8e-08 7070.0 9.352961635872675e-06 4.5e-08 7676.0 2.1087706969164928e-05 7.551e-06 2278.0 -9999.0 -9999.0 1543.0 -9999.0 -9999.0
527.0 2.402100086212158 2142857142.857143 -9999.0 0.0 3734.0 -9999.0 -9999.0 3722.0 -9999.0 -9999.0 4317.0 1.8704900285229087e-09 1.4209699817001819e-08 5918.0 6.442740093916654e-09 9.23409964889288e-09 7693.0 3.466840088367462e-08 2.0444799214601516e-08 8047.0 1.886630058288574e-08 1.3472899794578551e-08 9055.0 5.2542101591825484e-08 1.8877100199460982e-08 9851.0 3.722260147333145e-08 3.1850401312112804e-08 10550.0 -9999.0 -9999.0 12486.0 1.0610800236463546e-07 1.3385900296270846e-08 15370.0 2.6744499802589416e-07 1.6430899500846864e-08 21605.0 6.093569993972778e-07 7.173720002174377e-08 21463.0 7.526569962501525e-07 2.091420069336891e-08 35508.0 3.884320020675659e-06 1.2581899762153625e-07 44960.0 6.6004500389099116e-06 9.357819706201552e-08 57245.0 9.390430450439453e-06 4.0403398871421814e-07 78840.0 1.645870018005371e-05 4.538559913635254e-07 12481.0 1.86746404e-07 7.11140484e-08 21338.0 1.61620998e-06 1.289552e-07 3706.0 -9999.0 -9999.0 4253.0 -9999.0 -9999.0 4631.0 -9999.0 -9999.0 4843.0 -9999.0 -9999.0 5059.0 -9999.0 -9999.0 5256.0 -9999.0 -9999.0 5760.0 -9999.0 -9999.0 6227.0 -9999.0 -9999.0 6778.0 -9999.0 -9999.0 7070.0 -9999.0 -9999.0 7356.0 -9999.0 -9999.0 7676.0 -9999.0 -9999.0 8243.0 -9999.0 -9999.0 2278.0 -9999.0 -9999.0 1543.0 -9999.0 -9999.0
528.0 1.0410000085830688 2142857142.857143 -9999.0 0.0 3734.0 -9999.0 -9999.0 3722.0 -9999.0 -9999.0 4317.0 -9999.0 -9999.0 5918.0 -9999.0 -9999.0 7693.0 -9999.0 -9999.0 8047.0 -9999.0 -9999.0 9055.0 -9999.0 -9999.0 9851.0 -9999.0 -9999.0 10550.0 -9999.0 -9999.0 12486.0 -9999.0 -9999.0 15370.0 -9999.0 -9999.0 21605.0 -9999.0 -9999.0 21463.0 -9999.0 -9999.0 35508.0 -9999.0 -9999.0 44960.0 -9999.0 -9999.0 57245.0 -9999.0 -9999.0 78840.0 -9999.0 -9999.0 12481.0 9.47447014e-06 2.0150348500000001e-07 21338.0 1.93257809e-05 3.51312846e-07 3706.0 4.2836463841489754e-07 2.6999999999999997e-08 4253.0 4.929422220955354e-07 4.5e-08 4631.0 4.3591380483039645e-07 7.399999999999999e-08 4843.0 5.522081053091572e-07 1.4e-08 5059.0 4.4811990948574026e-07 3.2e-08 5256.0 4.1101952248988605e-07 1.4e-08 5256.0 8.052370255377492e-07 3.6e-08 5760.0 8.856986623220775e-07 1.8e-08 5760.0 1.4032336230481094e-06 1.6e-08 6227.0 1.4869559230129245e-06 5.8e-08 6778.0 1.7672470998190066e-06 1.8e-08 7070.0 2.4881507210966922e-06 4.5e-08 7676.0 3.4345378201022092e-06 1.7529999999999998e-06 2278.0 -9999.0 -9999.0 1543.0 -9999.0 -9999.0
529.0 0.21299999952316284 2142857142.857143 0.00014951326242123 0.0 3734.0 1.1119999885559081e-05 3.568340092897415e-08 3722.0 1.0606300354003905e-05 3.6596998572349545e-08 4317.0 2.3960399627685545e-05 1.985030025243759e-07 5918.0 0.00011278600311279297 1.439629942178726e-07 7693.0 0.0002041629943847656 3.488950133323669e-07 8047.0 0.00022802999877929685 3.620589971542358e-07 9055.0 0.0002700820007324219 3.490520119667053e-07 9851.0 0.00029527398681640624 2.753329873085022e-07 10550.0 -9999.0 -9999.0 12486.0 0.00038580099487304685 1.547739952802658e-07 15370.0 0.00046463500976562497 1.86039999127388e-07 21605.0 0.0005845670166015625 2.776829898357391e-07 21463.0 0.000532281982421875 2.697019875049591e-07 35508.0 0.00028404998779296876 1.5431700646877287e-07 44960.0 0.00022506900024414061 1.1727099865674972e-07 57245.0 0.00013487899780273438 5.336710214614868e-07 78840.0 0.00010634100341796874 5.517470240592956e-07 12481.0 0.000439070007 2.97219515e-07 21338.0 0.000667544312 5.37974238e-07 3706.0 1.1565715451591898e-05 2.5999999999999998e-08 4253.0 4.3891890138791246e-05 4.2999999999999995e-08 4631.0 4.766563511720852e-05 5.7e-08 4843.0 5.307754415892307e-05 1.4e-08 5059.0 7.774213207670956e-05 3.2e-08 5256.0 8.198654897478025e-05 1.4e-08 5256.0 0.0001443274395124922 3.4e-08 5760.0 0.00014073822458797173 1.8e-08 5760.0 0.00019211242894468186 1.6e-08 6227.0 0.0002511671688623031 4.5999999999999995e-08 6778.0 0.00021648599183652875 1.8e-08 7070.0 0.00021989689572190328 4.5e-08 7676.0 0.00035543902436188467 7.4283e-05 2278.0 -9999.0 -9999.0 1543.0 -9999.0 -9999.0
